# s_m, x_m, y_m, psi_rad, kappa_radpm, vx_mps, ax_mps2
94.721013,7.8457151,-0.6486204,1.5256535,0.0028034,6.3577861,1.4494732
94.8209297,7.7458965,-0.6441264,1.525969,0.0035115,6.3805248,1.4491111
94.9208464,7.6460896,-0.639668,1.5263551,0.0042161,6.4031772,1.4487492
95.020763,7.5462664,-0.6352511,1.5268114,0.004917,6.425744,1.4483873
95.1206797,7.4464425,-0.6308832,1.5273375,0.0056136,6.4482263,1.4480255
95.2205964,7.3466315,-0.626572,1.527933,0.0063057,6.4706249,1.4476638
95.3205131,7.2467978,-0.6223229,1.5285974,0.006993,6.4929406,1.4473022
95.4204298,7.1469677,-0.6181437,1.5293303,0.0076749,6.5151744,1.4469406
95.5203464,7.0471496,-0.6140417,1.5301308,0.008351,6.537327,1.4465792
95.6202631,6.947302,-0.610022,1.5309989,0.0090211,6.5593993,1.4462179
95.7201798,6.8474656,-0.6060928,1.5319334,0.0096846,6.581392,1.4458566
95.8200965,6.7476376,-0.6022607,1.5329338,0.0103409,6.6033061,1.4454954
95.9200132,6.6477727,-0.5985305,1.5339997,0.01099,6.6251423,1.4451344
96.0199298,6.5479314,-0.594911,1.5351297,0.0116311,6.6469012,1.4447734
96.1198465,6.4480906,-0.5914076,1.5363234,0.0122633,6.6685838,1.4444125
96.2197632,6.3482048,-0.5880252,1.5375802,0.0128869,6.6901907,1.4440517
96.3196799,6.2483619,-0.584773,1.5388984,0.0135026,6.7117227,1.443691
96.4195966,6.1485051,-0.5816551,1.5402776,0.0141044,6.7331805,1.4433304
96.5195133,6.0485947,-0.5786765,1.541717,0.0146954,6.7545647,1.4429698
96.6194299,5.9487562,-0.5758468,1.5432147,0.015293,6.7758762,1.4426094
96.7193466,5.8488791,-0.5731686,1.5447711,0.0158439,6.7971155,1.442249
96.8192633,5.7489478,-0.5706474,1.5463807,0.01636,6.8182834,1.4418888
96.91918,5.6491156,-0.5682922,1.5480504,0.0170803,6.8393806,1.4415286
97.0190967,5.5492271,-0.566106,1.5497766,0.0170582,6.8604076,1.4411685
97.1190133,5.4492929,-0.5640886,1.5514312,0.0160467,6.8813651,1.4408085
97.21893,5.3494537,-0.5622327,1.5529623,0.0145606,6.9022538,1.4404486
97.3188467,5.2495141,-0.5605204,1.554342,0.0130916,6.9230742,1.4400888
97.4187634,5.1496037,-0.5589395,1.5555845,0.0117822,6.9438271,1.4397291
97.5186801,5.0497221,-0.5574766,1.556696,0.0104671,6.9645129,1.4393694
97.6185967,4.9497686,-0.5561172,1.557677,0.0091677,6.9851324,1.4390099
97.7185134,4.8498834,-0.5548504,1.5585301,0.0079153,7.005686,0.4032312
97.8184301,4.7499736,-0.5536623,1.5592592,0.006683,7.0114346,-4.2328418
97.9183468,4.6500196,-0.5525404,1.5598664,0.0054675,6.9508527,-4.2961842
98.0182635,4.5501425,-0.551474,1.5603528,0.0042753,6.8888193,-4.3563969
98.1181801,4.4502175,-0.5504498,1.560721,0.003096,6.8253409,-4.4139841
98.2180968,4.3502953,-0.5494565,1.560972,0.0019284,6.7604155,-4.468991
98.3180135,4.2503895,-0.5484828,1.561113,0.0009248,6.6940394,-4.5145739
98.4179302,4.1504644,-0.5475182,1.561159,0.0001271,6.6263113,-4.5493052
98.5178469,4.0505528,-0.5465556,1.5611615,-0.0000776,6.5573545,-4.5454495
98.6177635,3.9506338,-0.5455922,1.561147,-0.0001702,6.4877242,-4.5433981
98.7176802,3.8507236,-0.5446272,1.5611288,-0.0001962,6.4173704,-4.5406763
98.8175969,3.7508,-0.5436601,1.561107,-0.00024,6.3462796,-4.5375772
98.9175136,3.6508828,-0.5426907,1.5610805,-0.0002955,6.2744327,-4.534001
99.0174303,3.55098,-0.5417184,1.5610475,-0.000366,6.2018111,-4.529463
99.1173469,3.451044,-0.5407421,1.5610062,-0.0004655,6.128403,-4.524497
99.2172636,3.3511425,-0.5397616,1.5609542,-0.0005817,6.0541868,-4.5186006
99.3171803,3.2512244,-0.538775,1.5608887,-0.0007297,5.979148,-4.5117826
99.417097,3.1512911,-0.5377809,1.5608073,-0.0009119,5.9032708,-4.5045083
99.5170137,3.0514174,-0.5367784,1.5607062,-0.0011172,5.8265302,-4.4958211
99.6169303,2.9514653,-0.5357638,1.5605816,-0.0013764,5.7489164,-4.4864573
99.716847,2.8515461,-0.5347358,1.5604301,-0.0016712,5.6704052,-4.4765058
99.8167637,2.7516839,-0.5336917,1.5602468,-0.0020016,5.5909695,-4.4649983
99.9166804,2.6517085,-0.5326263,1.5600269,-0.0024026,5.5105975,-4.4530407
100.0165971,2.5518117,-0.5315377,1.5597658,-0.0028431,5.4292558,-4.4402423
100.1165137,2.4519248,-0.5304209,1.559457,-0.0033402,5.346916,-4.4262126
100.2164304,2.3519582,-0.5292697,1.5590952,-0.0039133,5.2635544,-4.4118497
100.3163471,2.252088,-0.5280805,1.5586741,-0.0045363,5.1791284,-4.3965136
100.4162638,2.1521709,-0.5268454,1.5581859,-0.0052387,5.0936039,-4.3803593
100.5161805,2.0522172,-0.5255575,1.5576241,-0.0060224,5.006941,-4.3640588
100.6160971,1.9523729,-0.5242108,1.5569814,-0.006868,4.9190826,-4.346849
100.7160138,1.8524279,-0.5227941,1.5562478,-0.0078149,4.8299822,-4.3292898
100.8159305,1.7524872,-0.5212993,1.5554163,-0.0088494,4.7395772,-4.3118708
100.9158472,1.6526642,-0.519718,1.5544782,-0.0099589,4.6477883,-4.2938671
101.0157639,1.5527024,-0.5180349,1.5534215,-0.011187,4.5545448,-4.2760383
101.1156805,1.4527716,-0.5162404,1.5522387,-0.0125104,4.4597515,-4.2587763
101.2155972,1.3529619,-0.5143233,1.5509202,-0.0139204,4.3632944,-4.2415584
101.3155139,1.2530041,-0.5122641,1.549452,-0.0154573,4.2650595,-4.2251345
101.4154306,1.1530788,-0.5100511,1.5478266,-0.0170957,4.1649022,-4.2098937
101.5153473,1.0532732,-0.5076701,1.5460344,-0.0188267,4.062651,-4.1956352
101.615264,0.9533485,-0.5050982,1.5440605,-0.0206775,3.9581189,-4.182962
101.7151806,0.8534258,-0.5023195,1.5418972,-0.022627,3.851079,-4.1723196
101.8150973,0.753618,-0.4993181,1.5395372,-0.0246607,3.7412619,-4.1638399
101.915014,0.6537608,-0.496069,1.5369677,-0.0267844,3.6283559,-4.1579969
102.0149307,0.553843,-0.4925501,1.5341807,-0.0289784,3.5119881,-4.1579391
102.1148474,0.4540336,-0.4887457,1.531195,-0.0300807,3.3916317,-4.1681577
102.214764,0.3542751,-0.4846446,1.5282391,-0.029122,3.2665316,-4.2014626
102.3146807,0.2543652,-0.4802711,1.5261808,-0.010856,3.1353845,-4.2706946
102.4145974,0.1545351,-0.4758011,1.5265517,0.0267931,2.9961991,-3.8028647
102.5145141,0.0547807,-0.4716092,1.5319882,0.0860878,2.866578,-3.1548077
102.6144308,-0.0451342,-0.4683127,1.5451809,0.1785562,2.7544208,-2.5375227
102.7143474,-0.1451274,-0.4668062,1.5679522,0.2784458,2.6607803,-1.9637738
102.8142641,-0.2450018,-0.4680849,1.6009592,0.3805087,2.5859862,-1.4307343
102.9141808,-0.3446216,-0.473148,1.6438602,0.4807167,2.530102,-0.9542524
103.0140975,-0.4441709,-0.4829988,1.6965243,0.5721572,2.4921325,-0.4961795
103.1140142,-0.5429159,-0.4985075,1.7580166,0.6563713,2.4721593,-0.0076376
103.2139308,-0.6401526,-0.5203947,1.827779,0.7364921,2.4718506,-0.5585921
103.3138475,-0.7357887,-0.5493827,1.9026517,0.7501976,2.4491672,-0.007498
