# s_m, x_m, y_m, psi_rad, kappa_radpm, vx_mps, ax_mps2
96.1335835,-5.2461211,0.3409734,-1.5799141,-0.0060879,6.9388811,1.4398149
96.2335145,-5.1461969,0.340032,-1.5805193,-0.0060245,6.9595858,1.4394552
96.3334454,-5.0462615,0.3390303,-1.5811183,-0.0059621,6.980224,1.4390956
96.4333764,-4.9463369,0.3379692,-1.5817108,-0.0058981,7.0007962,1.438338
96.5333074,-4.8464069,0.3368491,-1.5822971,-0.0058338,7.0212974,1.427728
96.6332383,-4.7464847,0.3356708,-1.5828769,-0.0057702,7.0415883,1.4172259
96.7331693,-4.6465526,0.3344348,-1.5834502,-0.0057038,7.0616722,1.4068299
96.8331002,-4.5466258,0.3331419,-1.5840169,-0.0056378,7.0815525,1.3965382
96.9330312,-4.4467121,0.3317929,-1.584577,-0.0055716,7.1012324,1.3863494
97.0329622,-4.3467721,0.3303879,-1.5851304,-0.0055029,7.1207148,1.3762619
97.1328931,-4.2468571,0.3289282,-1.5856763,-0.0053951,7.1400029,1.366274
97.2328241,-4.1469379,0.3274147,-1.5862053,-0.0051922,7.1590997,1.3563843
97.332755,-4.0469993,0.3258494,-1.5867002,-0.0046036,7.1780079,1.3465913
97.432686,-3.9471038,0.3242388,-1.5871232,-0.0038472,7.1967305,1.3368936
97.532617,-3.8471664,0.3225892,-1.5874644,-0.0029806,7.2152702,-2.5580249
97.6325479,-3.7472357,0.3209099,-1.587719,-0.0021154,7.1797543,-4.4553819
97.7324789,-3.6473652,0.3192106,-1.5878871,-0.0012489,7.1174722,-4.5000539
97.8324098,-3.547398,0.3174971,-1.587969,-0.0003892,7.0540075,-4.5380659
97.9323408,-3.4474797,0.3157805,-1.5879648,0.0004708,6.9894231,-4.4961157
98.0322718,-3.3476065,0.3140695,-1.5878749,0.001331,6.9248417,-4.4561154
98.1322027,-3.2476309,0.3123699,-1.5876993,0.0021825,6.8602351,-4.4057641
98.2321337,-3.1477271,0.3106935,-1.5874337,0.0032905,6.7957546,-4.3374402
98.3320646,-3.0478367,0.3090504,-1.5870279,0.0048373,6.7316708,-4.1692972
98.4319956,-2.9478618,0.3074569,-1.5863716,0.0086845,6.6694908,-3.9749245
98.5319266,-2.8479712,0.3059516,-1.5852827,0.0132688,6.609665,-3.7627813
98.6318575,-2.74806,0.3045789,-1.5837004,0.0184203,6.5525289,-3.558782
98.7317885,-2.6480818,0.3033894,-1.5816019,0.0235409,6.4980282,-3.3605725
98.8317194,-2.5481983,0.3024361,-1.5789929,0.0286713,6.4461399,-3.1704644
98.9316504,-2.4482679,0.3017685,-1.5758755,0.0337418,6.3968011,-2.9881597
99.0315814,-2.3482828,0.3014378,-1.5722501,0.0387443,6.3499484,-2.8105382
99.1315123,-2.2484025,0.3014942,-1.5681292,0.0437414,6.3055631,-2.6399236
99.2314433,-2.1484711,0.3019873,-1.5635135,0.0486616,6.2635857,-2.4761154
99.3313742,-2.0484841,0.3029669,-1.5584043,0.053496,6.2239557,-2.3159485
99.4313052,-1.9486133,0.3044795,-1.5528184,0.0583125,6.1866594,-2.1615731
99.5312362,-1.8487228,0.3065745,-1.5467573,0.0630433,6.1516451,-2.0138912
99.6311671,-1.7487531,0.3093012,-1.5402206,0.0676521,6.1188429,-1.8692597
99.7310981,-1.6489145,0.3127003,-1.5332311,0.0722233,6.0882382,-1.7288934
99.831029,-1.5491353,0.316818,-1.5257958,0.0767136,6.0597941,-1.596167
99.93096,-1.4492224,0.3217087,-1.5179061,0.0810211,6.0334145,-1.4663401
100.030891,-1.34946,0.3274024,-1.5095943,0.0852639,6.0090786,-1.3393522
100.1308219,-1.2498611,0.333938,-1.5008763,0.0894344,5.9867637,-1.2209955
100.2307529,-1.1501025,0.3413796,-1.4917346,0.0933638,5.9663481,-1.10639
100.3306838,-1.0504863,0.3497465,-1.4822066,0.0971792,5.9477882,-0.9950569
100.4306148,-0.9510601,0.3590705,-1.4723142,0.1008865,5.9310463,-0.8897026
100.5305458,-0.8516905,0.3694001,-1.4620609,0.1044028,5.9160369,-0.7917957
100.6304767,-0.7523171,0.3807793,-1.4514524,0.1076815,5.9026471,-0.6979662
100.7304077,-0.6531676,0.3932156,-1.4405308,0.1108132,5.8908188,-0.6085204
100.8303386,-0.5542564,0.4067357,-1.4293186,0.1137851,5.8804869,-0.5277049
100.9302696,-0.4553635,0.4213997,-1.4178099,0.1164736,5.8715124,-0.4542286
101.0302006,-0.3566197,0.4372188,-1.4060367,0.1189148,5.8637765,-0.3857984
101.1301315,-0.2581547,0.454196,-1.3940374,0.1211739,5.857198,-0.3230424
101.2300625,-0.1599848,0.4723484,-1.3818348,0.1232327,5.8516839,-0.276097
101.3299934,-0.061927,0.4917307,-1.3694394,0.1248028,5.846967,-0.2160897
101.4299244,0.0359418,0.5123481,-1.3568651,0.1267166,5.8432726,-0.2135336
101.5298554,0.1334602,0.5341848,-1.3441446,0.1269486,5.8396197,-0.0426158
101.6297863,0.2306505,0.557246,-1.3314638,0.1319933,5.8388904,-110.080256
101.7297173,0.3274338,0.5815828,-1.316985,0.1588259,3.477325,-2.5596267
