Ux_mps,Uy_mps,r_radps,ax_mps2,ay_mps2,speed,delta_rad,TxR,latitude,longitude,altitude,roll,pitch,yaw
1.59890998,0.07853134,-2.22476888,4.52107334,-11.08562756,536.40002441,-0.61051613,2.25618339,39.96304879,116.30360863,64.88903795,-0.03700729,-0.00725742,0.20773146
1.58314566,0.09241078,-2.23934031,-1.31391001,-4.20314789,530.70001221,-0.61051613,2.24709249,39.96304902,116.30360990,64.88931575,-0.04110363,-0.00213660,0.06918678
1.57124413,0.05797917,-2.23707390,1.24820828,-3.24765444,541.70001221,-0.61051613,2.23800159,39.96304908,116.30361108,64.88971018,-0.03705548,-0.00333090,-0.06772267
1.58630353,0.08708830,-2.25885487,-1.31734920,-3.77518225,532.29998779,-0.61051613,2.23800159,39.96304904,116.30361228,64.88966943,-0.04251395,-0.00377485,-0.20356992
1.60806298,0.07125104,-2.13706446,2.34718418,-5.79728651,504.29998779,-0.61051613,2.24709249,39.96304900,116.30361267,64.88935143,-0.04414961,-0.00520198,-0.24829611
1.63864977,0.06579036,-2.19690800,0.61372995,-6.47459316,503.50000000,-0.61051613,2.25618339,39.96304883,116.30361365,64.88873407,-0.04894865,-0.00608822,-0.35955340
1.65795998,-0.05440921,-2.10204101,-3.23259687,-4.69620991,494.50000000,-0.61051613,2.26527429,39.96304844,116.30361488,64.88770573,-0.04710917,-0.00439417,-0.48973830
1.62387872,-0.00673685,-2.12220073,-1.25183499,-2.04601741,498.89999390,-0.61051613,2.26527429,39.96304796,116.30361594,64.88674590,-0.04381210,-0.00515773,-0.62077853
1.67841525,-0.02147747,-2.02691483,-1.41828930,-5.73638248,508.10000610,-0.61051613,2.28345609,39.96304768,116.30361644,64.88635033,-0.04488324,-0.00704193,-0.68663758
1.73226715,-0.00021492,-2.03343844,-3.74689507,-1.21916652,512.59997559,-0.61051613,2.31072879,39.96304703,116.30361739,64.88569539,-0.04904591,-0.00181855,-0.81313237
1.73982909,0.00340785,-1.98977482,-5.16888189,-2.31096888,524.59997559,-0.61051613,2.35618329,39.96304642,116.30361809,64.88441857,-0.05250292,0.00035573,-0.91944005
1.74454935,-0.07569655,-1.94539797,-6.12766457,-1.53186560,543.00000000,-0.61051613,2.39254689,39.96304550,116.30361885,64.88230578,-0.05510886,0.00731136,-1.04108712
1.75225258,-0.09888687,-1.94033718,-4.93264294,-5.27914858,555.20001221,-0.61051613,2.41072893,39.96304504,116.30361914,64.88132346,-0.05240546,0.00771099,-1.10149850
1.78058811,-0.05409802,-2.00348115,-1.19269300,1.02049983,553.50000000,-0.61051613,2.41981983,39.96304409,116.30361961,64.87992673,-0.05057920,0.00182764,-1.22311645
1.82369214,-0.04555601,-1.93931961,-0.37439606,2.20762825,548.50000000,-0.61051613,2.43800163,39.96304326,116.30361992,64.87912140,-0.05760691,-0.00041478,-1.32483061
1.87174009,-0.04185564,-1.99077606,-2.91922951,0.98369753,553.50000000,-0.61051613,2.44709253,39.96304240,116.30362013,64.87796016,-0.06182649,-0.00146262,-1.42647334
1.87481184,-0.06756892,-1.97283554,-2.76459885,0.85735518,556.40002441,-0.61051613,2.44709253,39.96304122,116.30362019,64.87423838,-0.05578723,-0.00132816,-1.54896135
1.90767608,-0.05421905,-1.93973696,-6.24324608,-2.94412422,556.59997559,-0.61051613,2.44709253,39.96304067,116.30362015,64.87258998,-0.05447752,-0.00076306,-1.61136173
1.94521748,-0.02522132,-2.05421233,0.34896365,0.65694779,543.70001221,-0.61051613,2.44709253,39.96303956,116.30361997,64.87009328,-0.05466695,-0.00002394,-1.73529509
1.94814896,-0.01600374,-2.33204722,-3.71529388,0.84125483,557.50000000,-0.61051613,2.44709253,39.96303847,116.30361965,64.86773832,-0.05762925,-0.00481848,-1.86610986
1.95746980,0.03297737,-2.27157021,-6.97740030,-0.23343177,560.00000000,-0.61051613,2.43800163,39.96303793,116.30361942,64.86697197,-0.05575732,-0.00915461,-1.93432910
1.98185502,0.09493107,-2.16361713,-9.99550152,1.21367717,571.09997559,-0.61051613,2.43800163,39.96303710,116.30361898,64.86640765,-0.05375920,-0.01743968,-2.04937203
2.05823487,0.12247834,-2.30803967,-2.29055929,3.19126797,565.50000000,-0.61051613,2.43800163,39.96303599,116.30361820,64.86481838,-0.05861658,-0.01707215,-2.19007753
2.01820575,0.12174984,-2.23534250,-5.80454636,6.62793589,593.29998779,-0.61051613,2.43800163,39.96303519,116.30361747,64.86404941,-0.05398417,-0.01373891,-2.31122122
2.00666009,0.32995308,-2.52992702,-2.07288671,-0.91155225,638.70001221,-0.61051613,2.43800163,39.96303431,116.30361649,64.86275362,-0.05411170,-0.01269235,-2.46024659
1.93469689,0.28744124,-2.68228459,0.61725003,4.04054022,637.40002441,-0.61051613,2.43800163,39.96303357,116.30361548,64.86236835,-0.06753535,-0.00654096,-2.58957950
1.89836482,0.28289959,-2.62681007,-6.61988926,6.08689594,693.70001221,-0.61051613,2.43800163,39.96303322,116.30361488,64.86154423,-0.06535867,-0.01053695,-2.66986908
1.92399447,0.37299641,-2.65834546,-2.05601931,5.46932316,720.29998779,-0.61051613,2.43800163,39.96303261,116.30361360,64.85994256,-0.06023059,-0.01888380,-2.83133669
1.87861098,0.50873171,-2.71231484,-2.53630543,5.61854744,713.59997559,-0.61051613,2.43800163,39.96303209,116.30361224,64.85787589,-0.07350869,-0.01680660,-2.99429504
1.88712775,0.42645247,-2.62920022,-4.34643126,8.22080803,703.29998779,-0.61051613,2.43800163,39.96303188,116.30361154,64.85666874,-0.07525430,-0.01552953,-3.07583357
1.80129219,0.47867761,-2.69292784,-1.91736686,7.65567493,700.59997559,-0.61051613,2.43800163,39.96303164,116.30361036,64.85612547,-0.06441663,-0.01201149,3.07058453
1.71786610,0.52749947,-2.84424877,1.45437646,4.65239906,709.59997559,-0.61051613,2.43800163,39.96303152,116.30360882,64.85502341,-0.05892727,-0.01794036,2.89923735
1.64931863,0.59539017,-3.00834584,-2.14947629,0.91152525,716.90002441,-0.61051613,2.43800163,39.96303153,116.30360739,64.85220859,-0.06492145,-0.02775862,2.72089756
1.61924380,0.48766000,-2.79791665,3.42099953,0.91852814,681.40002441,-0.61051613,2.42891073,39.96303167,116.30360624,64.85139713,-0.05885222,-0.02819929,2.57568824
1.56731400,0.56526576,-2.76583719,1.41900718,7.24690056,703.09997559,-0.61051613,2.42891073,39.96303181,116.30360558,64.85106275,-0.05234056,-0.02803151,2.48986346
1.48099286,0.62918034,-2.95742702,2.21417332,5.49967098,723.00000000,-0.61051613,2.42891073,39.96303209,116.30360454,64.85014055,-0.05099425,-0.03079030,2.34282075
1.42032372,0.60439898,-3.02499819,6.97815323,4.09845018,760.90002441,-0.61051613,2.41981983,39.96303257,116.30360338,64.84953941,-0.05151763,-0.03422552,2.16218458
1.28863642,0.62382261,-3.06091619,2.89528489,1.85310483,784.09997559,-0.61051613,2.41981983,39.96303312,116.30360247,64.84919183,-0.04561255,-0.03658854,1.97736964
1.28117217,0.64574206,-2.96564507,7.25567770,7.62023115,800.70001221,-0.61051613,2.41981983,39.96303342,116.30360206,64.84871781,-0.04833512,-0.03801872,1.88410464
1.26644386,0.56877662,-2.97115374,6.33690119,0.19379796,762.59997559,-0.61051613,2.41981983,39.96303408,116.30360137,64.84854733,-0.05307032,-0.03299923,1.70191502
1.19301063,0.57680258,-2.99951720,7.19891167,0.38870192,771.29998779,-0.61051613,2.41981983,39.96303467,116.30360094,64.84858202,-0.05404218,-0.02831454,1.54929089
1.09231458,0.49395868,-3.10152197,4.27091885,-2.13984036,769.50000000,-0.61051613,2.41981983,39.96303547,116.30360061,64.84852261,-0.05288574,-0.02336304,1.36365551
1.06076546,0.46592984,-3.00511622,4.09723043,-2.93823528,770.90002441,-0.61051613,2.41981983,39.96303608,116.30360052,64.84889827,-0.04517236,-0.02276970,1.21134805
1.05863584,0.44641793,-2.87701726,6.35197020,-0.20974296,768.20001221,-0.61051613,2.40163803,39.96303644,116.30360052,64.84927060,-0.04172906,-0.02144970,1.12245517
1.02551600,0.45795588,-2.80531764,5.00011969,-2.50653434,774.90002441,-0.61051613,2.37436509,39.96303714,116.30360061,64.84895536,-0.04149567,-0.02116711,0.94943869
1.03640127,0.45129055,-2.68482018,3.50306582,-2.23083448,780.59997559,-0.61051613,2.29254699,39.96303770,116.30360078,64.84719965,-0.04762692,-0.02255103,0.81161384
1.01650588,0.29312929,-2.39300942,2.10415649,-4.53001785,752.09997559,-0.61051613,2.25618339,39.96303835,116.30360125,64.84725144,-0.04877905,-0.02141356,0.65870604
1.03470798,0.25207417,-2.16017914,2.28130531,-0.76316863,725.90002441,-0.61051613,2.22891068,39.96303861,116.30360154,64.84802337,-0.04432648,-0.01925241,0.58867328
1.04023876,0.15534021,-2.01186013,4.95121813,-5.92652845,710.00000000,-0.61051613,2.16527414,39.96303908,116.30360217,64.84921952,-0.04459077,-0.01747970,0.45813632
1.03139878,0.11211092,-1.81201696,2.25644898,-2.93298936,657.70001221,-0.61051613,2.03800154,39.96303944,116.30360288,64.84956050,-0.04379053,-0.02026090,0.34216667
1.04729784,-0.02301189,-1.52400839,1.50938487,-2.59113264,616.50000000,-0.61051613,1.72891068,39.96303966,116.30360360,64.85086032,-0.04005636,-0.01944416,0.25882812
1.03908498,-0.12546223,-1.21372712,0.58930612,-2.24713898,543.90002441,-0.61051613,1.45618331,39.96303977,116.30360446,64.85488876,-0.03638237,-0.01830517,0.17719924
1.05072859,-0.20169245,-1.01828289,3.38209581,-6.21536207,465.20001221,-0.60404104,1.19254708,39.96303979,116.30360475,64.85605000,-0.03516248,-0.01988278,0.15413071
1.09808214,-0.25866110,-0.90107638,-0.83722734,0.25334555,368.29998779,-0.59941584,1.10163796,39.96303976,116.30360564,64.85955243,-0.02320642,-0.01964080,0.09444813
1.13081648,-0.18702552,-1.17462766,0.70712018,2.30357075,265.60000610,-0.59571576,1.03800154,39.96303969,116.30360655,64.86322706,-0.01228033,-0.01674539,0.03122614
1.12330872,-0.15133008,-1.30181086,-0.71023440,-0.81639802,195.69999695,-0.59294069,1.01072884,39.96303963,116.30360737,64.86691819,-0.01477904,-0.00840649,-0.03024713
1.10737031,-0.17026356,-1.18017387,1.83548272,-4.85804272,197.19999695,-0.58739054,1.01072884,39.96303958,116.30360780,64.86867356,-0.01349611,-0.00505249,-0.06803551
1.06570284,-0.14237226,-1.26707888,-2.22613621,-2.40908694,188.10000610,-0.53373915,1.06527424,39.96303944,116.30360865,64.87185604,-0.01276053,-0.00187839,-0.14251764
1.08006095,-0.14515440,-1.11350310,0.08585348,0.06248002,189.80000305,-0.45696208,1.11981976,39.96303925,116.30360947,64.87484101,-0.00753791,-0.00000686,-0.21363807
1.09092133,-0.13678655,-0.97597867,1.84019434,-2.21732664,191.10000610,-0.40978587,1.39254701,39.96303915,116.30360987,64.87627264,-0.00315590,0.00145646,-0.24693517
1.12637910,-0.03751496,-0.87654757,0.80701673,0.39800942,200.50000000,-0.41903609,1.71981978,39.96303893,116.30361069,64.87900791,-0.00201962,0.00525547,-0.31309864
1.16553177,-0.04255353,-0.81187803,1.27710116,-1.67658103,210.89999390,-0.42273617,2.10163784,39.96303872,116.30361139,64.87858906,-0.00601078,0.00409328,-0.34585025
1.20037272,-0.06366049,-0.82471681,-0.52558154,-3.56619883,233.30000305,-0.41348594,2.21072888,39.96303848,116.30361207,64.87952759,-0.01518666,0.00251613,-0.38710886
1.24154301,-0.11637949,-0.84429842,-0.09440894,-2.00442934,238.60000610,-0.42736131,2.12891054,39.96303814,116.30361289,64.88027020,-0.01474144,-0.00145858,-0.43675613
1.28484188,-0.14642406,-0.70686203,-0.61099738,-6.00402355,248.00000000,-0.43383649,2.10163784,39.96303795,116.30361330,64.88069360,-0.01180327,-0.00310505,-0.46015583
1.31198000,-0.12089774,-0.72767603,1.42428136,-4.27212286,258.39999390,-0.43476152,2.11981964,39.96303760,116.30361398,64.88144451,-0.00690802,-0.00718968,-0.49983960
1.37379982,-0.06460099,-0.88275248,0.23609631,-1.34362507,257.39999390,-0.40978587,2.00163794,39.96303712,116.30361487,64.88223007,-0.01332733,-0.01439071,-0.55204247
1.40923619,-0.08650001,-0.99390191,-1.89606547,0.06932111,257.20001221,-0.37370992,1.89254701,39.96303664,116.30361570,64.88371214,-0.02279006,-0.02129514,-0.60837141
1.47131152,-0.04558974,-0.92629504,2.09699321,-0.39416492,273.10000610,-0.32560861,1.69254708,39.96303629,116.30361625,64.88449697,-0.02140342,-0.02320988,-0.65581901
1.51122648,-0.01975473,-0.96264207,-1.94343889,-3.97076058,268.70001221,-0.30155799,1.63800168,39.96303583,116.30361695,64.88566261,-0.02114422,-0.01866475,-0.69438878
1.52428318,-0.01415247,-0.81012279,-0.19800898,-3.90912223,271.20001221,-0.29878291,1.70163798,39.96303534,116.30361763,64.88675154,-0.01668104,-0.01427789,-0.73848310
1.55077415,0.00899805,-0.85312736,-2.02521253,-4.31625175,280.50000000,-0.29323277,1.82891071,39.96303478,116.30361834,64.88649165,-0.01611886,-0.01222649,-0.77917793
1.59057909,0.01711035,-0.79405928,-0.84077382,0.46526361,281.89999390,-0.29045770,1.88345611,39.96303412,116.30361911,64.88653628,-0.02148585,-0.00621124,-0.82778034
1.61210247,-0.02331399,-0.70610958,-2.02712488,-3.68602324,299.79998779,-0.30063295,1.90163791,39.96303378,116.30361949,64.88662708,-0.02245854,-0.00318731,-0.85110878
1.62578276,-0.05561706,-0.70898551,-3.90620708,-3.89109468,295.20001221,-0.30155799,1.83800161,39.96303305,116.30362019,64.88697471,-0.01305080,-0.00057970,-0.89728842
1.65756333,0.04611490,-0.85267299,0.25999999,-1.60890615,299.50000000,-0.26825711,1.74709249,39.96303243,116.30362077,64.88698106,-0.01166821,-0.00319736,-0.93729324
1.68268771,0.06811687,-0.79737490,-1.87247896,-0.22176623,303.79998779,-0.19148007,1.71072888,39.96303161,116.30362151,64.88529613,-0.02666135,-0.00448591,-0.98657115
1.72089538,0.02009253,-0.58594203,-3.21894670,-4.79161644,308.29998779,-0.11377802,1.71072888,39.96303121,116.30362184,64.88366714,-0.02746448,-0.00469314,-1.00757206
1.78015893,-0.02294295,-0.42054513,1.12878311,-0.75026929,309.89999390,-0.03515093,1.74709249,39.96303037,116.30362244,64.87996905,-0.00718921,0.00022258,-1.04265136
1.77312074,0.07571376,-0.38017932,0.90685683,0.13053808,326.60000610,-0.00462512,1.66527438,39.96302965,116.30362294,64.87709634,0.00783504,0.00067440,-1.06280161
1.80268395,0.18304175,-0.10844618,-1.37519300,0.80659091,321.00000000,0.00000000,1.43800151,39.96302873,116.30362365,64.87552346,0.00143105,0.00257612,-1.07906740
1.81306187,0.12965429,-0.11218639,-2.51117849,-1.10476184,327.10000610,0.00000000,1.41981971,39.96302802,116.30362421,64.87404821,-0.00560000,0.00211678,-1.08431153
1.80709282,0.11890604,-0.03008991,0.57716656,-3.20574307,323.70001221,0.00000000,1.25618339,39.96302759,116.30362452,64.87226895,-0.00438615,-0.00229403,-1.08690364
1.82139847,0.10117626,0.01044348,-1.90179622,-0.58422685,326.60000610,0.00000000,1.14709246,39.96302672,116.30362514,64.86880489,0.00320491,-0.00664337,-1.09117328
1.81662679,0.11916938,-0.08079783,-0.13616647,-0.25849357,321.50000000,0.00000000,1.12891066,39.96302585,116.30362578,64.86709889,0.00320889,-0.00794255,-1.09433016
1.80802340,0.11292068,-0.01899302,2.05303693,3.79947972,321.20001221,0.02312561,1.04709244,39.96302505,116.30362634,64.86473498,0.01107781,-0.01058425,-1.09515019
1.81945412,0.09296667,-0.01680851,-1.69432306,-1.07017183,321.20001221,0.07492698,0.95618337,39.96302462,116.30362665,64.86324787,0.01169501,-0.01126406,-1.09608616
1.80510289,0.13270173,0.01867339,1.90268052,1.43215024,319.00000000,0.14430381,0.91981977,39.96302376,116.30362727,64.86079101,0.02200823,-0.00745010,-1.09672774
1.76871492,0.15020633,0.16739891,-2.53101683,-0.99783826,317.70001221,0.18592992,0.91981977,39.96302292,116.30362791,64.86081252,0.02394569,-0.00380379,-1.08762004
1.72429073,0.20242798,0.21514820,-0.55054486,1.69238973,307.79998779,0.22755603,0.94709247,39.96302225,116.30362845,64.86029179,0.02802245,-0.00823214,-1.07486494
1.72623768,0.17221979,0.37907732,-1.11568272,0.22019865,309.50000000,0.23495622,0.97436517,39.96302153,116.30362906,64.85866883,0.03483100,-0.01215779,-1.05660212
1.71274933,0.19288900,0.45632061,2.12466598,-1.10915220,306.20001221,0.21738076,0.97436517,39.96302115,116.30362940,64.85714407,0.03880493,-0.01555081,-1.04163085
1.71158485,0.18211064,0.61050582,-1.18155050,-1.21590686,300.50000000,0.19610520,1.04709244,39.96302042,116.30363012,64.85511326,0.03237264,-0.01729876,-1.00663053
1.69376580,0.22424100,0.41113719,-1.04407740,-0.06445917,294.89999390,0.19240510,1.14709246,39.96301970,116.30363085,64.85332347,0.03941079,-0.01795209,-0.97380279
1.70742674,0.20376424,0.48374754,4.95693159,2.56851435,301.20001221,0.15910421,1.21072888,39.96301935,116.30363123,64.85215897,0.03967018,-0.01995638,-0.95859880
1.71782002,0.21384377,0.46749866,1.84894860,-1.06928539,302.39999390,0.08972737,1.17436516,39.96301878,116.30363189,64.85040506,0.03801902,-0.02011430,-0.93453921
1.70754223,0.18530274,0.40850127,-0.51162010,-1.01292253,294.20001221,0.03422591,1.17436516,39.96301808,116.30363278,64.84900149,0.02360263,-0.01491471,-0.90749891
1.67869407,0.16899253,0.17772992,-0.99960452,1.07656085,292.50000000,0.05180137,1.25618339,39.96301743,116.30363359,64.84679025,0.02664027,-0.01315582,-0.89124770
1.69744373,0.11500954,0.08926392,-0.74011415,0.59831458,296.79998779,0.08602728,1.15618336,39.96301689,116.30363426,64.84412634,0.02911857,-0.01248865,-0.88277175
1.70475532,0.11111787,0.16986950,0.00607666,-2.58329129,286.39999390,0.12950343,0.90163797,39.96301656,116.30363466,64.84284095,0.03356599,-0.00997704,-0.87745493
1.66396331,0.09591400,0.41062611,-1.78031981,-0.03237164,285.29998779,0.15447909,0.80163801,39.96301592,116.30363546,64.84052874,0.04236898,0.00174506,-0.85807177
1.62360297,0.17661017,0.30937046,1.07537115,2.46044946,281.29998779,0.14522885,0.81072891,39.96301537,116.30363622,64.83868775,0.04829306,0.00181868,-0.84106517
1.59205976,0.19952021,0.14745669,-3.18596411,1.60900688,280.20001221,0.11100294,0.86527431,39.96301483,116.30363707,64.83692745,0.03648672,0.00211645,-0.82522220
1.58787259,0.17563593,0.31979012,1.27354980,0.49107465,284.60000610,0.08047713,0.93800157,39.96301457,116.30363749,64.83583736,0.03701079,0.00234191,-0.81523410
1.55317405,0.13356214,0.35960606,-0.74602985,-0.24074884,268.89999390,0.06845181,0.91981977,39.96301405,116.30363832,64.83315297,0.03643168,0.00012381,-0.79864141
1.54616940,0.12880541,0.22032039,-0.53966999,1.95638895,266.10000610,0.07677703,0.91072887,39.96301358,116.30363906,64.83043585,0.04453338,-0.00296281,-0.78329073
1.53582956,0.12943140,0.24238454,-1.08326697,0.88632357,269.79998779,0.09527753,1.04709244,39.96301310,116.30363988,64.82736759,0.04359127,-0.00701919,-0.77056755
1.50962409,0.14771423,0.19304082,2.06600571,3.13985395,262.60000610,0.09065240,1.01981974,39.96301263,116.30364069,64.82509224,0.05064888,-0.00748733,-0.75676677
1.51151225,0.16434429,0.28564706,0.30521998,0.21831016,257.39999390,0.06567674,0.78345609,39.96301248,116.30364097,64.82447529,0.04947963,-0.00785401,-0.75149780
1.47767733,0.17782720,0.20073581,-0.51982427,1.21334434,252.39999390,0.02220059,0.56527430,39.96301206,116.30364179,64.82261928,0.04334774,-0.00975790,-0.73836428
1.44876449,0.16658331,0.11905365,-1.85113227,1.05579698,239.19999695,0.00000000,0.22891067,39.96301168,116.30364255,64.82122741,0.03550365,-0.00622109,-0.73006045
1.35834255,0.12578933,0.03592297,0.85191822,0.58025712,223.89999390,0.00000000,0.05618342,39.96301129,116.30364333,64.81964168,0.02721607,-0.00127742,-0.72555425
1.31980100,0.11429276,0.10488035,0.35707730,-1.33953583,224.80000305,0.00000000,0.27436522,39.96301110,116.30364370,64.81867838,0.02854494,-0.00232188,-0.72324955
1.27659330,0.09637009,0.07310732,-0.09889831,1.83808804,212.69999695,0.02127556,0.54709250,39.96301074,116.30364441,64.81759793,0.02831520,-0.00115232,-0.71689099
1.23707358,0.06986823,0.06376133,1.16813886,1.87020159,208.60000610,0.02775074,0.56527430,39.96301038,116.30364509,64.81575134,0.03472709,-0.00244093,-0.71039696
1.18454317,0.13787156,-0.07733703,0.26275936,5.39559317,202.80000305,0.03792600,0.44709250,39.96301005,116.30364572,64.81460867,0.03670853,0.00559252,-0.70433810
1.08217386,0.12833961,0.11258573,-1.68009424,0.23928475,192.10000610,0.05550147,0.48345610,39.96300976,116.30364638,64.81333880,0.02436509,0.00734731,-0.69840133
1.08972792,0.11662817,0.06863698,0.81504488,2.36440349,192.50000000,0.07400195,0.70163792,39.96300962,116.30364668,64.81226168,0.02926586,0.00424935,-0.69577669
1.10683952,0.17462530,0.04017758,-0.03230671,0.85417706,187.30000305,0.07955211,0.82891071,39.96300939,116.30364721,64.81060027,0.02944796,0.00435383,-0.69303488
1.10121842,0.16435395,-0.01393259,1.37114596,0.00553045,184.10000610,0.07677703,0.93800157,39.96300912,116.30364785,64.80895780,0.02637638,0.01108547,-0.68913983
1.08623894,0.15389939,0.02409592,-1.06273270,-1.25671434,185.80000305,0.08232718,1.15618336,39.96300888,116.30364843,64.80707766,0.02619994,0.01068571,-0.68479389
1.10098997,0.13194240,0.18100144,2.31291604,-0.08616818,192.30000305,0.09712757,1.24709249,39.96300874,116.30364875,64.80635352,0.03069303,0.00912967,-0.68110110
1.10610659,0.16751440,0.11381880,-0.30959660,-0.71716726,190.00000000,0.11007792,1.22891068,39.96300848,116.30364938,64.80562516,0.03425299,0.01027632,-0.67383251
1.08521231,0.16566536,0.14119522,-0.97327989,-0.39067882,194.19999695,0.11285299,1.18345606,39.96300824,116.30365003,64.80500384,0.03000096,0.00684311,-0.66699463
1.08882902,0.17279727,0.17917086,0.97398555,1.13530970,190.00000000,0.11377802,1.22891068,39.96300799,116.30365067,64.80418603,0.03252502,0.00377410,-0.65672165
1.08573035,0.13644907,0.22436310,0.36164978,0.67959142,189.39999390,0.10360274,1.21981978,39.96300776,116.30365127,64.80295093,0.03255984,0.00251020,-0.64636222
1.09001664,0.14680262,0.27896392,-1.88080835,0.37366945,192.30000305,0.09712757,1.20163798,39.96300764,116.30365160,64.80209042,0.03421193,-0.00044214,-0.63923014
1.10751107,0.12120713,0.26206821,-1.87966228,-0.96247178,193.60000610,0.09065240,1.19254708,39.96300743,116.30365213,64.80034258,0.03970628,-0.00740292,-0.62659958
1.11944017,0.21471375,0.17421918,-1.30110776,1.67375350,193.39999390,0.08695230,1.19254708,39.96300720,116.30365281,64.79926695,0.03985189,-0.00952377,-0.61327868
1.11125968,0.21444562,0.12057647,0.70161593,-1.96741414,191.89999390,0.08232718,1.19254708,39.96300710,116.30365315,64.79898965,0.03479247,-0.01232996,-0.60849300
1.13156038,0.17213236,0.20892251,1.09769559,-0.76561356,195.30000305,0.08047713,1.20163798,39.96300691,116.30365373,64.79893501,0.03515915,-0.01476731,-0.60091452
1.13702987,0.19195752,0.16376232,-4.75833797,0.27974710,196.30000305,0.08787733,1.26527429,39.96300666,116.30365447,64.80079735,0.03404601,-0.00977767,-0.59320193
1.09201772,0.16694484,0.16958490,-0.73722929,-0.65128279,195.19999695,0.10730284,1.32891059,39.96300645,116.30365514,64.80161597,0.03597650,-0.01361938,-0.58322964
1.11365939,0.17782681,0.23045167,-1.32657695,-1.03072131,195.80000305,0.11007792,1.27436519,39.96300634,116.30365548,64.80159504,0.03648062,-0.01802167,-0.57599013
1.13486348,0.18553365,0.36694565,-1.89814293,-1.20550072,190.39999390,0.08510225,1.08345604,39.96300613,116.30365616,64.80289713,0.03527965,-0.01879631,-0.56501206
1.04795198,0.17935555,0.16444993,-1.54218566,0.48741275,199.89999390,0.06290166,0.98345608,39.96300597,116.30365671,64.80450983,0.03349631,-0.01782407,-0.55396813
1.02390633,0.18970498,0.04320070,0.97301060,1.92131138,181.50000000,0.06197664,0.93800157,39.96300577,116.30365739,64.80488169,0.03329014,-0.02271142,-0.54585261
1.01698817,0.18400368,-0.00430197,0.67884201,1.25449300,175.69999695,0.07122688,0.97436517,39.96300561,116.30365791,64.80600353,0.03243267,-0.02157010,-0.54077535
0.99407854,0.15961557,0.13434814,-0.37118867,-1.32215321,174.10000610,0.08972737,1.01072884,39.96300553,116.30365822,64.80676015,0.03240831,-0.02249819,-0.53702912
0.97424468,0.19052900,0.12089091,-0.70275199,0.50883198,172.60000610,0.11007792,1.04709244,39.96300536,116.30365882,64.80854201,0.03440966,-0.02615607,-0.53117916
0.97429741,0.17601365,0.10436253,-0.56749320,0.04404943,169.10000610,0.13042845,0.99254698,39.96300520,116.30365943,64.80993442,0.03263596,-0.02857551,-0.52366076
0.94847497,0.18126476,0.13854578,2.15061021,1.23653066,168.69999695,0.16557938,0.87436521,39.96300505,116.30365998,64.81173943,0.03653236,-0.02911128,-0.51543742
0.90217952,0.19691113,0.25703838,-1.56034684,2.25267506,157.39999390,0.19333011,0.76527429,39.96300493,116.30366055,64.81444047,0.03117686,-0.02737546,-0.50454885
0.91407592,0.20235252,0.28412414,-1.98613310,-1.12905169,155.19999695,0.23033109,0.71981972,39.96300487,116.30366083,64.81544223,0.03034408,-0.02548658,-0.49823719
0.84034288,0.16408097,0.19132869,1.25865293,0.30051064,154.19999695,0.25993189,0.70163792,39.96300476,116.30366136,64.81701808,0.03540337,-0.02294135,-0.48272172
0.83010420,0.18673427,0.29301870,-1.01915145,-0.56226528,146.50000000,0.31173325,0.74709249,39.96300468,116.30366179,64.81811594,0.03903939,-0.02311042,-0.46779626
0.80905119,0.19828972,0.34107345,-1.35740900,-0.10481723,139.00000000,0.34318408,0.86527431,39.96300460,116.30366228,64.82006061,0.04127126,-0.02124613,-0.45094379
0.79852730,0.22275199,0.37230474,0.76108575,1.34450221,136.69999695,0.36538467,0.91072887,39.96300456,116.30366254,64.82134683,0.04229846,-0.02143640,-0.43923704
0.79428865,0.22490014,0.45937374,-0.93402249,-1.41711652,131.50000000,0.39776051,0.93800157,39.96300450,116.30366307,64.82402258,0.04176634,-0.01805137,-0.41414424
0.77180641,0.22226884,0.43995836,-1.99832880,-0.04390697,131.19999695,0.41348594,0.94709247,39.96300446,116.30366359,64.82675706,0.04220354,-0.01576037,-0.38638937
0.73791307,0.23831727,0.45776320,-0.36797923,3.36896133,135.39999390,0.42551124,1.03800154,39.96300444,116.30366406,64.82945755,0.04262661,-0.01528867,-0.36291132
0.73776424,0.22629913,0.48919472,0.41441712,1.73262620,119.90000153,0.42458624,1.11072886,39.96300442,116.30366454,64.83116669,0.04169949,-0.01431562,-0.33435820
0.74795071,0.23269228,0.49853927,-0.31690156,-2.46007395,128.89999390,0.41626102,1.12891066,39.96300442,116.30366479,64.83162441,0.04010447,-0.01415660,-0.31963659
0.73776384,0.22779715,0.50227070,-1.82944500,0.04848379,126.40000153,0.38296014,1.01072884,39.96300443,116.30366528,64.83306491,0.03880881,-0.01214923,-0.28915490
0.71136433,0.22098649,0.45826966,0.57185048,0.46369740,122.80000305,0.34410912,0.90163797,39.96300445,116.30366575,64.83438232,0.03697594,-0.01209878,-0.25945972
0.70843093,0.20216644,0.42000341,1.11658597,-0.34790835,118.50000000,0.27473229,0.91072887,39.96300447,116.30366618,64.83467972,0.03681583,-0.01367841,-0.23721370
0.71898368,0.20901210,0.39522278,1.09258115,0.93671018,123.40000153,0.22755603,1.01072884,39.96300449,116.30366633,64.83455453,0.03684946,-0.01474512,-0.22882450
