Ux_mps,Uy_mps,r_radps,ax_mps2,ay_mps2,speed_rpm,delta_rad,Single_Motor_TxR_Nm,latitude,longitude,altitude,roll_rad,pitch_rad,yaw_rad,gps_state,UWB_x_m,UWB_y_m,EKF_x_m,EKF_y_m
0.00000000,0.00000000,0.00000000,-0.01121581,0.00662431,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01240036,-0.01857696,-1.44163030,2.00000000,0.57700002,0.40300000,0.00000000,0.00000000
0.00000000,0.00000000,0.00000000,0.00015999,0.02586409,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01239681,-0.01856931,-1.44161046,2.00000000,0.57700002,0.40500000,0.00000000,0.00000000
0.00000000,0.00000000,0.00000000,0.00162071,0.00820029,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01240309,-0.01854043,-1.44159739,2.00000000,0.56999999,0.40599999,0.00000000,0.00000000
0.00000000,0.00000000,0.00000000,0.00162071,0.00820029,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01240309,-0.01854043,-1.44159739,2.00000000,0.56099999,0.39399999,0.00000000,0.00000000
0.00000000,0.00000000,0.00000000,0.00453879,-0.00002492,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01240902,-0.01852743,-1.44160649,2.00000000,0.57300001,0.39500001,0.00000000,0.00000000
0.00000000,0.00000000,0.00000000,0.00453879,-0.00002492,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01240902,-0.01852743,-1.44160649,2.00000000,0.56300002,0.40300000,0.00000000,0.00000000
0.00000000,0.00000000,0.00000000,0.00747725,0.00744798,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01241738,-0.01852498,-1.44167427,2.00000000,0.57800001,0.40400001,0.00000000,0.00000000
0.00000000,0.00000000,0.00000000,0.00747725,0.00744798,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01241738,-0.01852498,-1.44167427,2.00000000,0.54500002,0.40500000,0.00000000,0.00000000
0.00000000,0.00000000,0.00000000,-0.00768066,0.00169264,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01245599,-0.01851757,-1.44160916,2.00000000,0.56800002,0.39100000,0.00000000,0.00000000
0.00000000,0.00000000,0.00000000,-0.00768066,0.00169264,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01245599,-0.01851757,-1.44160916,2.00000000,0.56400001,0.40900001,0.00000000,0.00000000
0.00000000,0.00000000,0.00000000,-0.00117964,0.00074155,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01246422,-0.01850491,-1.44160512,2.00000000,0.53399998,0.39600000,0.00000000,0.00000000
0.00000000,0.00000000,0.00000000,-0.00117964,0.00074155,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01246422,-0.01850491,-1.44160512,2.00000000,0.55900002,0.40400001,0.00000000,0.00000000
0.00000000,0.00000000,0.00000000,0.01150997,0.00154359,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01248190,-0.01844577,-1.44160307,2.00000000,0.55599999,0.42300001,0.00000000,0.00000000
0.00000000,0.00000000,0.00000000,0.01150997,0.00154359,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01248190,-0.01844577,-1.44160307,2.00000000,0.56999999,0.41000000,0.00000000,0.00000000
0.00000000,0.00000000,0.00000000,-0.00461579,0.02357992,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01246300,-0.01843681,-1.44165994,2.00000000,0.55000001,0.39199999,0.00000000,0.00000000
0.00000000,0.00000000,0.00000000,-0.00461579,0.02357992,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01246300,-0.01843681,-1.44165994,2.00000000,0.54500002,0.41400000,0.00000000,0.00000000
0.00000000,0.00000000,0.00000000,0.00617076,0.00349567,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01246452,-0.01840891,-1.44169508,2.00000000,0.55800003,0.39800000,0.00000000,0.00000000
0.00000000,0.00000000,0.00000000,0.00561936,0.00317005,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01248402,-0.01836701,-1.44170472,2.00000000,0.53899997,0.39500001,0.55186122,0.40555042
0.00000000,0.00000000,0.00000000,0.00561936,0.00317005,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01248402,-0.01836701,-1.44170472,2.00000000,0.57800001,0.41100001,0.55718111,0.40459637
0.00000000,0.00000000,0.00000000,0.01784000,0.00667426,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01248207,-0.01834625,-1.44166142,2.00000000,0.57900000,0.40200001,0.55718111,0.40459637
